target,text,processed_text
0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,u say leh of cours noth happen lar not say v romant ju a bit onli lor i thk e nite sceneri not so nice leh
1,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",new mobil from must go txt nokia to no collect your today from onli www tc biz optout gbp mtmsg
0,Would really appreciate if you call me. Just need someone to talk to.,would realli appreci if you call me just need someon to talk to
1,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",will u meet ur dream partner soon is ur career off a flyng start find out free txt horo follow by ur star sign e g horo ari
0,Hey company elama po mudyadhu.,hey compani elama po mudyadhu
0,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",life is more strict than teacher bcoz teacher teach lesson amp then conduct exam but life first conduct exam amp then teach lesson happi morn
0,Dear good morning now only i am up,dear good morn now onli i am up
0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,get down in gandhipuram and walk to cross cut road right side lt gt street road and turn at first right
0,Dear we are going to our rubber place,dear we are go to our rubber place
0,"Sorry battery died, yeah I'm here",sorri batteri die yeah i m here
0,Yes:)here tv is always available in work place..,ye here tv is alway avail in work place
1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,text meet someon sexi today u can find a date or even flirt it up to u join just p repli with name age eg sam msg recd thirtyeight penc
0,I have printed it oh. So  &lt;#&gt;  come upstairs,i have print it oh so lt gt come upstair
0,Or ill be a little closer like at the bus stop on the same street,or ill be a littl closer like at the bu stop on the same street
0,Where are you?when wil you reach here?,where are you when wil you reach here
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",new theori argument win d situat but lose the person so dont argu with ur friend just kick them amp say i m alway correct
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,u have a secret admir who is look make contact with u find out who they r reveal who think ur so special call on
0,Tomarrow final hearing on my laptop case so i cant.,tomarrow final hear on my laptop case so i cant
0,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,pleassssssseeeee tel me v avent done sportsx
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",okay no no just shine on that wa meant to be sign but that sound better
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",although i told u dat i m into baig face watch now but i realli like e watch u gave co it s fr u thanx everyth dat u ve done today i m touch
0,U don't remember that old commercial?,u don t rememb that old commerci
0,Too late. I said i have the website. I didn't i have or dont have the slippers,too late i said i have the websit i didn t i have or dont have the slipper
0,I asked you to call him now ok,i ask you to call him now ok
0,Kallis wont bat in 2nd innings.,kalli wont bat in nd inning
0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,it didnt work again oh ok goodnight then i ll fix and have it readi by the time you wake up you are veri dearli miss have a good night sleep
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,congratul ur award of cd voucher or gift guarante free entri wkli draw txt music to tnc www ldew com win ppmx age
0,Ranjith cal drpd Deeraj and deepak 5min hold,ranjith cal drpd deeraj and deepak min hold
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",wen ur lovabl bcum angri wid u dnt take it serious coz be angri is d most childish n true way of show deep affect care n luv kettoda manda have nice day da
0,What you doing?how are you?,what you do how are you
0,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",up which is day also and the ship compani that take wk the other way is usp which take a week but when it get to lag you may have to bribe nipost to get your stuff
0,"I'm back, lemme know when you're ready",i m back lemm know when you re readi
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out,don t necessarili expect it to be done befor you get back though becaus i m just now headin out
0,Mmm so yummy babe ... Nice jolt to the suzy,mmm so yummi babe nice jolt to the suzi
0,Where are you lover ? I need you ...,where are you lover i need you
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,we tri to contact you re your repli to our offer of a video handset anytim network min unlimit text camcord repli or call now
0,I‘m parked next to a MINI!!!! When are you coming in today do you think?,i m park next to a mini when are you come in today do you think
0,Yup,yup
0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,anyway i m go shop on my own now co my si not done yet dun disturb u liao
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,my no in luton ring me if ur around h
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,hey i am realli horni want to chat or see me nake text hot to text charg at pm to unsubscrib text stop
0,Why you Dint come with us.,whi you dint come with us
0,Same. Wana plan a trip sometme then,same wana plan a trip sometm then
0,"Not sure yet, still trying to get a hold of him",not sure yet still tri to get a hold of him
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,ur rington servic ha chang free credit go to club mobil com to choos content now stop txt club stop to p wk club po box mk wt
0,The evo. I just had to download flash. Jealous?,the evo i just had to download flash jealou
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,rington club get the uk singl chart on your mobil each week and choos ani top qualiti rington thi messag is free of charg
0,"Come to mu, we're sorting out our narcotics situation",come to mu we re sort out our narcot situat
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",night ha end for anoth day morn ha come in a special way may you smile like the sunni ray and leav your worri at the blue blue bay
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonu special pound of genuin hmv voucher to be won just answer easi question play now send hmv to more info www percent real com
0,"Usf I guess, might as well take 1 car",usf i guess might as well take car
0,No objection. My bf not coming.,no object my bf not come
0,Thanx...,thanx
0,Tell rob to mack his gf in the theater,tell rob to mack hi gf in the theater
0,"Awesome, I'll see you in a bit",awesom i ll see you in a bit
0,Just sent it. So what type of food do you like?,just sent it so what type of food do you like
0,All done? All handed in? Celebrations in full swing yet?,all done all hand in celebr in full swing yet
